sample_id,F_wind_kN,w_snow_kNm,E_Pa,max_disp_x,min_disp_x,max_disp_y,min_disp_y,max_force_x,max_force_y,max_moment_z,min_moment_z
153,4.657519941305336,1.989624344376604,195476395641.06317,0.0040574881412908,-0.0009746243901094,0.0,-0.023643237776452,8584.8737507143,12192.073303593,17938.971462717,-15633.23842682
154,5.42450433855296,2.975728613665603,193556038157.3991,0.0055183488262737,-0.001981778201271,0.0,-0.035756985309588,12498.504249989,18151.445213885,26505.961480178,-23820.597342026
155,3.576780169093181,2.318996464039866,206663520034.0149,0.0037865290493164,-0.0016478574763759,0.0,-0.026115937530657,9596.1688068307,14110.368186095,20519.5332361,-18748.819375
156,4.6537743155557205,2.327601770393364,211182286836.17868,0.0041053117266398,-0.0012962361953326,0.0,-0.025623752475095,9867.3055953208,14220.277654581,20819.34656396,-18515.406018118
157,4.460027867883039,1.851573801793732,199461927178.68332,0.003748787781206,-0.0008485294730593,0.0,-0.021559374320375,8016.9749737512,11352.820286663,16720.554086939,-14512.575220713
158,4.394598636797811,2.203474504972717,201942582147.76816,0.0040599854609374,-0.0012867602340324,0.0,-0.025367373955592,9338.6167141986,13461.29032154,19706.692668074,-17531.105452414
159,4.635778319420839,2.9407659142487974,195764036471.2767,0.0051083135679641,-0.0021733200232248,0.0,-0.034959291988615,12191.286406689,17899.10655019,26042.348326667,-23747.318826398
160,2.9877319336323365,1.2393017803157669,192990975010.8097,0.0025942725423024,-0.0005861357492314,0.0,-0.014913845666728,5366.4717231836,7598.788789548,11191.908790126,-9712.8088946305
161,4.737434912310029,3.004019985020337,202852375602.3094,0.0050365860924193,-0.0021418648732724,0.0,-0.034463270935329,12453.93569529,18284.191862655,26602.887875442,-24257.521248741
162,1.7994367820925292,1.8788203083581847,199356509170.97467,0.0027676464504256,-0.001736635765396,0.0,-0.021965686980074,7531.6683214802,11372.879608644,16394.087444821,-15503.267358392
163,4.648575886566468,2.221009066298589,196063927845.2514,0.0043005614062887,-0.0012644209275013,0.0,-0.026329516529224,9461.3617103022,13580.18917943,19909.451622082,-17608.163828031
164,6.252018680175357,1.6099462832510043,206180088031.99084,0.0040356568370097,-0.0001514640107971,0.0,-0.018069840408407,7496.0754498433,9999.2917457353,15037.060059701,-11942.010602359
165,3.6880270389960135,2.012369132830265,194825020448.9081,0.0037153024695918,-0.0013249789277342,0.0,-0.024022954740483,8456.6147711358,12276.169612243,17929.081060522,-16103.296937911
166,4.095422238361743,1.99830165306246,198982650581.42612,0.0037790705662882,-0.0011489164493237,0.0,-0.02334431689876,8493.37909775,12213.748850199,17894.770476342,-15867.301974925
167,3.038780402743642,1.780725211303693,198868514672.15225,0.0031341918640799,-0.0012209407262111,0.0,-0.020831853578601,7433.4437716508,10850.941870894,15818.070309742,-14313.707599978
168,4.947998022593804,2.218433042250907,200916434243.9604,0.0043081784095103,-0.0011353036167075,0.0,-0.025655335074677,9517.929092477,13580.953786082,19950.512041685,-17500.886182044
169,3.133795877632553,1.2418942282102094,191600568240.6117,0.0026744942055932,-0.0005449328141242,0.0,-0.015049453607193,5408.6667348956,7622.2693030168,11244.748029951,-9693.3349997857
170,4.354984073891513,2.588771552511478,202633598776.8641,0.0044480563675166,-0.0017618158159662,0.0,-0.029724065943222,10792.747014175,15771.552177648,22982.897651608,-20826.93187327
171,4.517072535148409,2.142717943228939,201384853116.62143,0.0040516972988032,-0.0011773219719679,0.0,-0.02472945019659,9135.066159776,13103.298688127,19214.543562957,-16978.316682305
172,4.567508854525754,1.964096493371284,204053266474.89853,0.0038257137136176,-0.0009311648005856,0.0,-0.022359696583591,8468.0369235098,12034.017780896,17702.462511098,-15441.284702943
173,2.2765672158217773,1.9862076427393456,195197546411.30338,0.0031247091007629,-0.0017522884609403,0.0,-0.023704919382506,8044.9268360236,12043.020448555,17409.608696064,-16282.584210184
174,4.408840137001532,3.0844949916454616,203458930828.7548,0.0049844869620391,-0.0023360123085265,0.0,-0.035293751387036,12686.74936493,18749.457494447,27219.894715841,-25037.267774205
175,2.8294847223225337,1.8673643734105356,206854383903.67337,0.0030274989078997,-0.0013414093851695,0.0,-0.021011864044056,7716.0977235569,11359.651066846,16512.719109946,-15111.964441952
176,1.387175414267476,1.9186370908861488,194702041125.24847,0.0027776800940657,-0.0019638772339425,0.0,-0.022980585646199,7591.6335753171,11589.638172471,16646.970832771,-15960.241107518
177,2.3808506045815205,1.649827367286257,196921521388.7216,0.0027634159600672,-0.0012835835057769,0.0,-0.019503812963105,6790.8508403701,10029.847999441,14564.017741567,-13385.353746728
178,4.226711340550016,2.47213453487725,201566389433.96545,0.0042959688883608,-0.0016697730169398,0.0,-0.028533227603502,10321.516369689,15064.631629826,21961.675485183,-19869.211187366
179,5.79527071796458,2.0105715334538856,203338540272.53436,0.0043519093471638,-0.0006041755660351,0.0,-0.022937873585377,8916.0983583279,12379.049967669,18356.329035655,-15487.397359141
180,2.587901485574177,2.4633274060900243,197784277104.89175,0.003733373504334,-0.0022209921798782,0.0,-0.02902139923193,9925.3109673331,14923.217415578,21542.173328573,-20261.015172802
181,7.064447246295307,3.1517772298675824,209120839116.45776,0.0058932433993128,-0.0015390745946613,0.0,-0.035017993458538,13529.924197748,19296.532832105,28351.262657192,-24853.910336147
182,3.961078213040145,2.98861882977684,198329692239.56628,0.0048344020496122,-0.0024221942913942,0.0,-0.035089962452955,12223.643084558,18149.901268747,26308.550516457,-24347.585832863
183,4.582454406165484,2.8440940359684213,199325615259.56937,0.0048901251882171,-0.0020325685877412,0.0,-0.033203098514949,11812.391664794,17316.020370637,25206.995553506,-22938.455851776
184,2.715128839097156,2.070484909002162,202666621780.82156,0.0032665567982788,-0.0016513399620016,0.0,-0.02379053445101,8461.9702592612,12572.48141109,18220.164959843,-16876.02284917
185,2.341188898576127,2.258811436223118,206012100912.9556,0.003274833293796,-0.0019651564920044,0.0,-0.025549951609955,9094.2157252179,13682.506713844,19746.953701993,-18587.938562627
186,2.6242734426727066,1.698937197730396,200101538984.1971,0.0028665411927535,-0.0012456180544797,0.0,-0.019760454102363,7031.2202498939,10337.780474937,15033.87938539,-13734.710636652
187,3.1642838778118603,0.6275132489343356,189985706049.6336,0.0020004961167116,0.0,0.0,-0.0076218665247,3082.7654936243,3936.7136115248,6013.8560767134,-4447.3559614949
188,2.6980825723223285,1.862582033248856,203219357362.5092,0.0030269254457228,-0.0014009833735716,0.0,-0.021336196609102,7668.7984866267,11323.762003462,16444.211944519,-15108.507909063
189,1.4035756616045445,1.7951090617333547,210899605961.36472,0.0024244190606054,-0.0016642274842414,0.0,-0.01984678107895,7126.2316183744,10849.123591473,15597.334748113,-14902.478834256
190,2.794539420809277,2.2008231428834937,207170801722.07904,0.0033628468858402,-0.0017453903296565,0.0,-0.024740812374803,8974.3906871886,13358.96569589,19347.880815289,-17964.423856562
191,3.670048872851458,3.4517172838511443,202721444863.3917,0.0051206149958326,-0.0030226520280952,0.0,-0.039675547399788,13917.831945556,20914.000221508,30195.846058167,-28378.955843982
192,6.64472777031936,2.1953661055850704,202700585324.06467,0.0048866576347897,-0.0005617164221597,0.0,-0.025116024089828,9805.6989814462,13533.883246416,20109.993512051,-16820.48104746
193,4.3098106475259215,2.5614477487153278,198966347584.0039,0.0044825414770586,-0.0017750833772943,0.0,-0.029952366529616,10679.004069759,15605.116419188,22740.469418613,-20606.853227481
194,3.59893633891599,2.1745255827675845,196375465897.68735,0.0038322492472241,-0.0015463268973245,0.0,-0.025764927145255,9052.5753503774,13244.562644627,19292.698061355,-17511.023614361
195,1.7835675032742766,1.4128160474137592,197416065630.5793,0.0022614162354735,-0.0011791830247384,0.0,-0.016667431320275,5758.8088436425,8575.223608537,12418.184588466,-11535.21650307
196,2.5140404642275938,1.940401770823274,190144617997.5245,0.0032506672791185,-0.0016597844674664,0.0,-0.023765229816401,7923.6411884665,11781.034173181,17069.170558081,-15824.564826195
197,3.684610282795353,1.4340189608745455,205860044104.38327,0.0028988911164591,-0.0005651289045589,0.0,-0.016172069533019,6259.9874685841,8804.9851024067,12998.1593855,-11174.06836154
198,4.013666303006239,2.3825558643043268,209088802354.102,0.0039694048301883,-0.0015696986833074,0.0,-0.026511608452395,9934.2681953761,14515.538607358,21153.323710145,-19166.321636396
199,7.457721275636392,2.104451094019067,190869940076.1692,0.0054115766890745,-0.0003507710216256,0.0,-0.025536012041911,9640.4828746813,13032.151466608,19505.815627411,-15813.756961106
200,5.456191642973146,3.285302908526296,199260310175.3056,0.0057132868928214,-0.0022963236875604,0.0,-0.038362062980915,13680.992746953,20011.164640121,29151.757432438,-26450.607031234
201,4.674061226971091,2.337009263290079,195789809258.5648,0.0044465105745596,-0.0014033106888218,0.0,-0.027749773131449,9907.4675313504,14277.770147191,20903.710418029,-18589.744945949
202,3.8762777142757545,2.2229074995121128,208805397242.6575,0.0037567276498512,-0.0014261692824803,0.0,-0.024765029578123,9297.6774917125,13549.927365935,19763.443603212,-17844.449944155
203,3.5973356675130472,2.650836867181369,200179390248.5452,0.0042805181005887,-0.0021017415531766,0.0,-0.030834030976169,10860.670061491,16103.076959038,23352.715936241,-21571.826346062
204,6.070670693818539,2.1348557887349155,206292514453.6652,0.0045240063285816,-0.0006580532775287,0.0,-0.024009504560705,9448.9900821019,13139.907867263,19473.792265667,-16468.521592273
205,1.1407201830350986,2.1381195467467915,205071327391.98508,0.0028396734115979,-0.0022042956430508,0.0,-0.024325629978148,8370.3969691432,12893.542037484,18466.154038849,-17901.433664304
206,4.61032288545168,2.63314832622676,195830705944.04208,0.0047521373673293,-0.0017952111971898,0.0,-0.031278400347754,11017.652205279,16051.525582195,23414.631211422,-21132.279388998
207,4.869293811442589,1.841963878041504,194801010069.5209,0.0039887185037174,-0.0007222471216966,0.0,-0.021948228028155,8071.1295268381,11317.305203538,16724.722675151,-14314.082639714
208,2.349236031374126,1.6519763884063088,193264875779.58215,0.0028056182771332,-0.0013210937051616,0.0,-0.019899937567325,6792.0766079572,10041.141997284,14575.840772478,-13412.832799745
209,1.8409038785768064,2.72456376025923,198140942850.3072,0.0038432548646933,-0.0027820116148245,0.0,-0.032070500780942,10751.839198345,16450.716576619,23612.171824043,-22700.822058599
210,3.1984503357225944,1.4265663524674177,209295606799.7609,0.0026655237723826,-0.0006957784653112,0.0,-0.015836789787815,6124.1857167161,8734.1572820754,12832.697649669,-11249.276828859
211,3.4546518175460967,1.7470448026694028,201868411412.91663,0.00320889865879,-0.0010299702888862,0.0,-0.020120731447528,7397.5635826965,10671.179241639,15618.220626704,-13907.968209635
212,5.183576019457514,2.429635019879775,214224401887.2591,0.0043408876589565,-0.0012365304919729,0.0,-0.026358299154793,10371.82260833,14861.053834201,21800.169112885,-19234.010770803
213,4.176570088601359,1.61315337574194,194360028671.29785,0.0034664879678822,-0.0006629272800981,0.0,-0.019267999548949,7049.0708107785,9906.7271035391,14628.707469892,-12561.06043393
214,3.713089250638908,1.927128559026762,196171215175.79163,0.0036043267842329,-0.0012010002718586,0.0,-0.022842226148906,8138.5090291055,11765.922589404,17207.672472343,-15369.474578329
215,4.688662649491835,2.445711089946637,203624025134.74933,0.0043979212187066,-0.0014758771300643,0.0,-0.027928891158312,10323.394319113,14930.94988711,21833.413324571,-19512.298454179
216,3.003586851356247,2.271228099634722,198311018204.6193,0.0036717135676706,-0.0018431051039689,0.0,-0.02666968408086,9288.0021972313,13792.843361572,19992.048104173,-18505.106488659
217,2.073360657818566,1.75390234280639,196982908758.17804,0.0027587711279928,-0.0015128195476566,0.0,-0.020740827965221,7117.9433702438,10637.858391866,15386.61094037,-14360.175021629
218,2.95655043764635,2.096692484668825,212908417969.95544,0.0032233287843498,-0.0015295832350222,0.0,-0.022927467905196,8614.9776604879,12742.907064947,18494.447958795,-17030.781309221
219,6.042535781544325,1.2580398240362607,187635711403.55063,0.0039378527235306,0.0,0.0,-0.015481021003984,6113.7573614644,7876.1983710058,11993.495453921,-9002.0677439351
220,3.262780466722648,2.5377419712455374,195335471589.33163,0.004128460373103,-0.002121283648856,0.0,-0.030255651208171,10357.198111681,15406.227267432,22318.276745877,-20703.016074272
221,5.24284274471486,1.1058689056426372,208592507222.52032,0.0030884827455147,0.0,0.0,-0.012242853910682,5358.9439888343,6919.6570511039,10528.142316902,-7932.5878054646
222,2.8032460695681727,2.0244933902118154,203693826398.1477,0.0032337304105635,-0.0015598901432125,0.0,-0.023140683030715,8306.8625770268,12301.234967799,17846.641876939,-16458.880198367
223,3.3912416119565068,1.4777430063050117,204428036988.2151,0.0028561204828953,-0.0007134428610904,0.0,-0.016793110448239,6361.0672212533,9051.5578118585,13309.252145262,-11630.394026619
224,3.398204611675631,2.0498027881324945,195015636292.1753,0.0036398697049413,-0.0014659063111217,0.0,-0.024456187364671,8534.5702172296,12485.13482898,18187.232028637,-16504.915739366
225,5.762465571679629,2.235754334878621,203849809439.42087,0.0045708362788313,-0.0008842229339572,0.0,-0.025461785220997,9763.7692511762,13728.67770184,20268.955698657,-17416.286680261
226,5.345389552940814,2.8934380862724507,198100098647.9284,0.0052702056116489,-0.0018597898621396,0.0,-0.033968728509814,12168.662186976,17653.390918988,25788.007219794,-23141.670029667
227,3.628208278791792,1.6022461753286366,192563090052.95975,0.0032681638134049,-0.0008374160516877,0.0,-0.019331296234618,6886.2133777253,9811.5424034199,14420.347890169,-12624.175856873
228,3.080781723373318,3.02627480701689,190017611053.9617,0.0047343205807295,-0.0028732832971459,0.0,-0.037114098254149,12171.806193102,18328.40939999,26444.661583631,-24919.491582393
229,2.163977642112032,2.021646718654183,195544248180.28357,0.0031148032579687,-0.001830555557326,0.0,-0.024089752881349,8154.6345577461,12249.746189582,17688.220731711,-16616.934835794
230,6.021932808140922,2.331979563147257,203761445398.69556,0.0047740128287961,-0.0009190541649945,0.0,-0.026569043348804,10186.629979353,14320.283028836,21143.905356394,-18162.715067844
231,7.872541502869286,1.2180487085404137,210929627830.71463,0.004126300378142,0.0,0.0,-0.013279409854683,6366.940569851,7734.9339985318,12037.005382343,-8337.2044411535
232,1.8567699787173888,1.1846151671979892,202553633032.0021,0.0019847377299673,-0.0008494779503498,0.0,-0.013610618022835,4908.5594725865,7209.5742903692,10488.187638434,-9568.9687347779
233,5.141936260435194,1.968914316213238,200282019370.25677,0.0041228594022497,-0.0007709780617175,0.0,-0.022820474242777,8613.4193361161,12093.817437533,17864.061085356,-15318.418709947
234,6.91726041759044,1.7159148725654465,195394423836.1576,0.0046383237037627,-0.0001228042704863,0.0,-0.02031503378402,8045.6994241749,10671.19262443,16080.207284286,-12655.713041549
235,2.960906119233084,2.639311576589229,195948665882.96964,0.0041111447497695,-0.0023405214446534,0.0,-0.031380665356041,10676.048475778,15999.541843777,23120.748029217,-21654.925591554
236,1.527799227057948,3.3941708625622966,206036336846.67487,0.0044176967221043,-0.003570695611115,0.0,-0.038442327616381,13224.852056347,20452.42564081,29254.423876516,-28498.07146743
237,4.767932542007264,1.463317957584951,200893650878.3819,0.0034157465354245,-0.0003078592293656,0.0,-0.016882393255364,6611.0467746671,9039.4241751631,13475.668187919,-11115.334436207
238,2.6614640071153026,2.4578748564066863,203528645897.005,0.0036498588172273,-0.0021286174505915,0.0,-0.028137919663091,9920.9720871736,14894.587519697,21511.324840022,-20193.737645058
239,3.4491204343381683,2.530247766062044,187382418499.27972,0.0043711232168303,-0.0021378478379484,0.0,-0.031440692974656,10369.971072572,15371.281341086,22293.501896528,-20585.984485493
240,2.9085271657870004,2.8215652480831324,197454281243.0119,0.0042618434021632,-0.0025663074292831,0.0,-0.033299176210814,11356.430936885,17090.515929576,24663.37788321,-23223.486588087
241,2.360790064311525,1.0186786725996335,205480399386.6836,0.001967381690545,-0.0004821230805097,0.0,-0.011516465029219,4390.1205669717,6240.9652179449,9179.6165890017,-8010.8884100424
242,4.171441171079731,1.324611797239769,204196878899.70172,0.0029877322103864,-0.0003000166375751,0.0,-0.015038636878977,5952.3410419533,8174.6503388574,12167.783758939,-10102.676370957
243,3.2279600506912547,2.23008626141011,201602511769.9331,0.0036522924888272,-0.0016916611231986,0.0,-0.025751052384793,9181.3958179283,13557.948179735,19688.337076826,-18090.319278461
